Id,ParentId,Code,Name
132,,item 132,item name 132
133,100,item 133,item name 133
134,61,item 134,item name 134
135,1,item 135,item name 135
136,,item 136,item name 136
137,22,item 137,item name 137
138,50,item 138,item name 138
139,,item 139,item name 139
140,1,item 140,item name 140
141,121,item 141,item name 141
142,,item 142,item name 142
143,,item 143,item name 143
144,20,item 144,item name 144
145,56,item 145,item name 145
146,,item 146,item name 146
147,,item 147,item name 147
148,,item 148,item name 148
149,,item 149,item name 149
150,,item 150,item name 150
151,50,item 151,item name 151
152,37,item 152,item name 152
153,122,item 153,item name 153
154,101,item 154,item name 154
155,,item 155,item name 155
156,40,item 156,item name 156
157,,item 157,item name 157
158,5,item 158,item name 158
159,,item 159,item name 159
160,,item 160,item name 160
161,137,item 161,item name 161
162,,item 162,item name 162
163,,item 163,item name 163
164,,item 164,item name 164
165,86,item 165,item name 165
166,,item 166,item name 166
167,,item 167,item name 167
168,46,item 168,item name 168
169,,item 169,item name 169
170,27,item 170,item name 170
171,,item 171,item name 171
172,164,item 172,item name 172
173,,item 173,item name 173
174,21,item 174,item name 174
175,,item 175,item name 175
176,,item 176,item name 176
177,20,item 177,item name 177
178,43,item 178,item name 178
179,,item 179,item name 179
180,,item 180,item name 180
181,,item 181,item name 181
182,,item 182,item name 182
183,142,item 183,item name 183
184,,item 184,item name 184
185,,item 185,item name 185
186,112,item 186,item name 186
187,178,item 187,item name 187
188,,item 188,item name 188
189,,item 189,item name 189
190,,item 190,item name 190
191,51,item 191,item name 191
192,22,item 192,item name 192
193,79,item 193,item name 193
194,117,item 194,item name 194
195,,item 195,item name 195
196,,item 196,item name 196
197,,item 197,item name 197
198,24,item 198,item name 198
199,168,item 199,item name 199
200,,item 200,item name 200
201,84,item 201,item name 201
202,,item 202,item name 202
203,124,item 203,item name 203
204,188,item 204,item name 204
205,,item 205,item name 205
206,63,item 206,item name 206
207,,item 207,item name 207
208,194,item 208,item name 208
209,188,item 209,item name 209
210,11,item 210,item name 210
211,34,item 211,item name 211
212,48,item 212,item name 212
213,127,item 213,item name 213
214,169,item 214,item name 214
215,,item 215,item name 215
216,87,item 216,item name 216
217,209,item 217,item name 217
218,,item 218,item name 218
219,,item 219,item name 219
220,,item 220,item name 220
221,,item 221,item name 221
222,,item 222,item name 222
223,,item 223,item name 223
224,,item 224,item name 224
225,,item 225,item name 225
226,,item 226,item name 226
227,41,item 227,item name 227
228,,item 228,item name 228
229,121,item 229,item name 229
230,,item 230,item name 230
231,,item 231,item name 231
232,,item 232,item name 232
233,,item 233,item name 233
234,215,item 234,item name 234
235,147,item 235,item name 235
236,,item 236,item name 236
237,88,item 237,item name 237
238,,item 238,item name 238
239,11,item 239,item name 239
240,78,item 240,item name 240
241,1,item 241,item name 241
242,82,item 242,item name 242
243,,item 243,item name 243
244,85,item 244,item name 244
245,,item 245,item name 245
246,,item 246,item name 246
247,118,item 247,item name 247
248,,item 248,item name 248
249,,item 249,item name 249
250,,item 250,item name 250
251,8,item 251,item name 251
252,218,item 252,item name 252
253,,item 253,item name 253
254,,item 254,item name 254
255,,item 255,item name 255
256,200,item 256,item name 256
257,,item 257,item name 257
258,,item 258,item name 258
259,101,item 259,item name 259
260,147,item 260,item name 260
261,56,item 261,item name 261
262,,item 262,item name 262
263,225,item 263,item name 263
264,40,item 264,item name 264
265,,item 265,item name 265
266,,item 266,item name 266
267,,item 267,item name 267
268,,item 268,item name 268
269,31,item 269,item name 269
270,,item 270,item name 270
271,246,item 271,item name 271
272,,item 272,item name 272
273,,item 273,item name 273
274,189,item 274,item name 274
275,16,item 275,item name 275
276,21,item 276,item name 276
277,234,item 277,item name 277
278,,item 278,item name 278
279,109,item 279,item name 279
280,,item 280,item name 280
281,,item 281,item name 281
282,173,item 282,item name 282
283,,item 283,item name 283
284,33,item 284,item name 284
285,4,item 285,item name 285
286,103,item 286,item name 286
287,,item 287,item name 287
288,,item 288,item name 288
289,,item 289,item name 289
290,,item 290,item name 290
291,,item 291,item name 291
292,54,item 292,item name 292
293,259,item 293,item name 293
294,59,item 294,item name 294
295,,item 295,item name 295
296,,item 296,item name 296
297,,item 297,item name 297
298,285,item 298,item name 298
299,261,item 299,item name 299
300,270,item 300,item name 300
301,,item 301,item name 301
302,254,item 302,item name 302
303,70,item 303,item name 303
304,126,item 304,item name 304
305,,item 305,item name 305
306,,item 306,item name 306
307,304,item 307,item name 307
308,172,item 308,item name 308
309,,item 309,item name 309
310,49,item 310,item name 310
311,,item 311,item name 311
312,,item 312,item name 312
313,104,item 313,item name 313
314,214,item 314,item name 314
315,38,item 315,item name 315
316,240,item 316,item name 316
317,,item 317,item name 317
318,220,item 318,item name 318
319,78,item 319,item name 319
320,175,item 320,item name 320
321,,item 321,item name 321
322,,item 322,item name 322
323,191,item 323,item name 323
324,,item 324,item name 324
325,,item 325,item name 325
326,,item 326,item name 326
327,25,item 327,item name 327
328,320,item 328,item name 328
329,,item 329,item name 329
330,42,item 330,item name 330
331,,item 331,item name 331
332,121,item 332,item name 332
333,,item 333,item name 333
334,,item 334,item name 334
335,42,item 335,item name 335
336,212,item 336,item name 336
337,,item 337,item name 337
338,242,item 338,item name 338
339,,item 339,item name 339
340,,item 340,item name 340
341,164,item 341,item name 341
342,163,item 342,item name 342
343,301,item 343,item name 343
344,279,item 344,item name 344
345,170,item 345,item name 345
346,,item 346,item name 346
347,65,item 347,item name 347
348,200,item 348,item name 348
349,253,item 349,item name 349
350,20,item 350,item name 350
351,,item 351,item name 351
352,224,item 352,item name 352
353,231,item 353,item name 353
354,,item 354,item name 354
355,,item 355,item name 355
356,,item 356,item name 356
357,245,item 357,item name 357
358,178,item 358,item name 358
359,,item 359,item name 359
360,,item 360,item name 360
361,331,item 361,item name 361
362,,item 362,item name 362
363,116,item 363,item name 363
364,343,item 364,item name 364
365,,item 365,item name 365
366,104,item 366,item name 366
367,225,item 367,item name 367
368,229,item 368,item name 368
369,135,item 369,item name 369
370,,item 370,item name 370
371,,item 371,item name 371
372,316,item 372,item name 372
373,74,item 373,item name 373
374,142,item 374,item name 374
375,,item 375,item name 375
376,361,item 376,item name 376
377,33,item 377,item name 377
378,,item 378,item name 378
379,152,item 379,item name 379
380,,item 380,item name 380
381,,item 381,item name 381
382,220,item 382,item name 382
383,,item 383,item name 383
384,,item 384,item name 384
385,151,item 385,item name 385
386,29,item 386,item name 386
387,,item 387,item name 387
388,7,item 388,item name 388
389,,item 389,item name 389
390,88,item 390,item name 390
391,39,item 391,item name 391
392,89,item 392,item name 392
393,,item 393,item name 393
394,,item 394,item name 394
395,28,item 395,item name 395
396,373,item 396,item name 396
397,,item 397,item name 397
398,114,item 398,item name 398
399,56,item 399,item name 399
400,355,item 400,item name 400
401,241,item 401,item name 401
402,281,item 402,item name 402
403,,item 403,item name 403
404,,item 404,item name 404
405,,item 405,item name 405
406,,item 406,item name 406
407,69,item 407,item name 407
408,,item 408,item name 408
409,,item 409,item name 409
410,,item 410,item name 410
411,383,item 411,item name 411
412,237,item 412,item name 412
413,,item 413,item name 413
414,89,item 414,item name 414
415,307,item 415,item name 415
416,38,item 416,item name 416
417,,item 417,item name 417
418,12,item 418,item name 418
419,,item 419,item name 419
420,329,item 420,item name 420
421,,item 421,item name 421
422,,item 422,item name 422
423,,item 423,item name 423
424,,item 424,item name 424
425,209,item 425,item name 425
426,,item 426,item name 426
427,,item 427,item name 427
428,358,item 428,item name 428
429,,item 429,item name 429
430,132,item 430,item name 430
431,,item 431,item name 431
432,239,item 432,item name 432
433,,item 433,item name 433
434,210,item 434,item name 434
435,,item 435,item name 435
436,215,item 436,item name 436
437,,item 437,item name 437
438,,item 438,item name 438
439,19,item 439,item name 439
440,,item 440,item name 440
441,289,item 441,item name 441
442,53,item 442,item name 442
443,,item 443,item name 443
444,151,item 444,item name 444
445,105,item 445,item name 445
446,,item 446,item name 446
447,,item 447,item name 447
448,339,item 448,item name 448
449,,item 449,item name 449
450,174,item 450,item name 450
451,,item 451,item name 451
452,,item 452,item name 452
453,70,item 453,item name 453
454,,item 454,item name 454
455,176,item 455,item name 455
456,,item 456,item name 456
457,130,item 457,item name 457
458,318,item 458,item name 458
459,,item 459,item name 459
460,319,item 460,item name 460
461,18,item 461,item name 461
462,,item 462,item name 462
463,,item 463,item name 463
464,368,item 464,item name 464
465,,item 465,item name 465
466,182,item 466,item name 466
467,386,item 467,item name 467
468,,item 468,item name 468
469,435,item 469,item name 469
470,,item 470,item name 470
471,305,item 471,item name 471
472,151,item 472,item name 472
473,268,item 473,item name 473
474,,item 474,item name 474
475,,item 475,item name 475
476,206,item 476,item name 476
477,,item 477,item name 477
478,,item 478,item name 478
479,,item 479,item name 479
480,,item 480,item name 480
481,299,item 481,item name 481
482,,item 482,item name 482
483,,item 483,item name 483
484,,item 484,item name 484
485,364,item 485,item name 485
486,,item 486,item name 486
487,,item 487,item name 487
488,81,item 488,item name 488
489,396,item 489,item name 489
490,354,item 490,item name 490
491,,item 491,item name 491
492,,item 492,item name 492
493,227,item 493,item name 493
494,,item 494,item name 494
495,92,item 495,item name 495
496,,item 496,item name 496
497,175,item 497,item name 497
498,404,item 498,item name 498
499,79,item 499,item name 499
500,51,item 500,item name 500
