Id,ParentId,Code,Name
106,30,item 106,item name 106
107,,item 107,item name 107
108,90,item 108,item name 108
109,,item 109,item name 109
110,,item 110,item name 110
111,,item 111,item name 111
112,,item 112,item name 112
113,86,item 113,item name 113
114,,item 114,item name 114
115,,item 115,item name 115
116,8,item 116,item name 116
117,8,item 117,item name 117
118,67,item 118,item name 118
119,95,item 119,item name 119
120,52,item 120,item name 120
121,,item 121,item name 121
122,111,item 122,item name 122
123,25,item 123,item name 123
124,115,item 124,item name 124
125,,item 125,item name 125
126,29,item 126,item name 126
127,16,item 127,item name 127
128,,item 128,item name 128
129,,item 129,item name 129
130,,item 130,item name 130
131,2,item 131,item name 131
132,,item 132,item name 132
133,,item 133,item name 133
134,49,item 134,item name 134
135,71,item 135,item name 135
136,93,item 136,item name 136
137,,item 137,item name 137
138,,item 138,item name 138
139,117,item 139,item name 139
140,,item 140,item name 140
141,124,item 141,item name 141
142,,item 142,item name 142
143,,item 143,item name 143
144,,item 144,item name 144
145,,item 145,item name 145
146,39,item 146,item name 146
147,3,item 147,item name 147
148,,item 148,item name 148
149,,item 149,item name 149
150,75,item 150,item name 150
151,13,item 151,item name 151
152,,item 152,item name 152
153,,item 153,item name 153
154,82,item 154,item name 154
155,75,item 155,item name 155
156,143,item 156,item name 156
157,,item 157,item name 157
158,,item 158,item name 158
159,,item 159,item name 159
160,149,item 160,item name 160
161,,item 161,item name 161
162,,item 162,item name 162
163,37,item 163,item name 163
164,101,item 164,item name 164
165,139,item 165,item name 165
166,,item 166,item name 166
167,,item 167,item name 167
168,114,item 168,item name 168
169,,item 169,item name 169
170,77,item 170,item name 170
171,,item 171,item name 171
172,67,item 172,item name 172
173,26,item 173,item name 173
174,162,item 174,item name 174
175,,item 175,item name 175
176,49,item 176,item name 176
177,,item 177,item name 177
178,174,item 178,item name 178
179,84,item 179,item name 179
180,,item 180,item name 180
181,,item 181,item name 181
182,49,item 182,item name 182
183,,item 183,item name 183
184,,item 184,item name 184
185,36,item 185,item name 185
186,,item 186,item name 186
187,169,item 187,item name 187
188,,item 188,item name 188
189,,item 189,item name 189
190,,item 190,item name 190
191,163,item 191,item name 191
192,,item 192,item name 192
193,,item 193,item name 193
194,101,item 194,item name 194
195,182,item 195,item name 195
196,46,item 196,item name 196
197,,item 197,item name 197
198,,item 198,item name 198
199,,item 199,item name 199
200,48,item 200,item name 200
201,122,item 201,item name 201
202,154,item 202,item name 202
203,,item 203,item name 203
204,,item 204,item name 204
205,193,item 205,item name 205
206,,item 206,item name 206
207,198,item 207,item name 207
208,108,item 208,item name 208
209,8,item 209,item name 209
210,79,item 210,item name 210
211,,item 211,item name 211
212,207,item 212,item name 212
213,76,item 213,item name 213
214,,item 214,item name 214
215,27,item 215,item name 215
216,153,item 216,item name 216
217,113,item 217,item name 217
218,,item 218,item name 218
219,,item 219,item name 219
220,,item 220,item name 220
221,,item 221,item name 221
222,112,item 222,item name 222
223,199,item 223,item name 223
224,,item 224,item name 224
225,37,item 225,item name 225
226,115,item 226,item name 226
227,,item 227,item name 227
228,5,item 228,item name 228
229,173,item 229,item name 229
230,33,item 230,item name 230
231,146,item 231,item name 231
232,,item 232,item name 232
233,47,item 233,item name 233
234,86,item 234,item name 234
235,,item 235,item name 235
236,,item 236,item name 236
237,69,item 237,item name 237
238,,item 238,item name 238
239,,item 239,item name 239
240,219,item 240,item name 240
241,112,item 241,item name 241
242,49,item 242,item name 242
243,,item 243,item name 243
244,125,item 244,item name 244
245,,item 245,item name 245
246,,item 246,item name 246
247,,item 247,item name 247
248,,item 248,item name 248
249,168,item 249,item name 249
250,154,item 250,item name 250
251,,item 251,item name 251
252,209,item 252,item name 252
253,,item 253,item name 253
254,62,item 254,item name 254
255,,item 255,item name 255
256,135,item 256,item name 256
257,,item 257,item name 257
258,182,item 258,item name 258
259,,item 259,item name 259
260,,item 260,item name 260
261,105,item 261,item name 261
262,226,item 262,item name 262
263,,item 263,item name 263
264,,item 264,item name 264
265,203,item 265,item name 265
266,151,item 266,item name 266
267,125,item 267,item name 267
268,228,item 268,item name 268
269,44,item 269,item name 269
270,134,item 270,item name 270
271,164,item 271,item name 271
272,,item 272,item name 272
273,,item 273,item name 273
274,26,item 274,item name 274
275,,item 275,item name 275
276,,item 276,item name 276
277,86,item 277,item name 277
278,219,item 278,item name 278
279,116,item 279,item name 279
280,,item 280,item name 280
281,,item 281,item name 281
282,,item 282,item name 282
283,59,item 283,item name 283
284,,item 284,item name 284
285,210,item 285,item name 285
286,32,item 286,item name 286
287,257,item 287,item name 287
288,,item 288,item name 288
289,222,item 289,item name 289
290,,item 290,item name 290
291,,item 291,item name 291
292,270,item 292,item name 292
293,43,item 293,item name 293
294,30,item 294,item name 294
295,,item 295,item name 295
296,178,item 296,item name 296
297,60,item 297,item name 297
298,,item 298,item name 298
299,,item 299,item name 299
300,24,item 300,item name 300
301,,item 301,item name 301
302,,item 302,item name 302
303,12,item 303,item name 303
304,38,item 304,item name 304
305,147,item 305,item name 305
306,,item 306,item name 306
307,180,item 307,item name 307
308,,item 308,item name 308
309,,item 309,item name 309
310,,item 310,item name 310
311,,item 311,item name 311
312,,item 312,item name 312
313,199,item 313,item name 313
314,194,item 314,item name 314
315,,item 315,item name 315
316,,item 316,item name 316
317,261,item 317,item name 317
318,31,item 318,item name 318
319,,item 319,item name 319
320,205,item 320,item name 320
321,,item 321,item name 321
322,108,item 322,item name 322
323,319,item 323,item name 323
324,281,item 324,item name 324
325,323,item 325,item name 325
326,,item 326,item name 326
327,294,item 327,item name 327
328,,item 328,item name 328
329,8,item 329,item name 329
330,143,item 330,item name 330
331,21,item 331,item name 331
332,,item 332,item name 332
333,150,item 333,item name 333
334,,item 334,item name 334
335,,item 335,item name 335
336,187,item 336,item name 336
337,,item 337,item name 337
338,251,item 338,item name 338
339,82,item 339,item name 339
340,288,item 340,item name 340
341,151,item 341,item name 341
342,,item 342,item name 342
343,179,item 343,item name 343
344,265,item 344,item name 344
345,,item 345,item name 345
346,175,item 346,item name 346
347,,item 347,item name 347
348,81,item 348,item name 348
349,,item 349,item name 349
350,,item 350,item name 350
351,101,item 351,item name 351
352,10,item 352,item name 352
353,,item 353,item name 353
354,,item 354,item name 354
355,,item 355,item name 355
356,5,item 356,item name 356
357,43,item 357,item name 357
358,,item 358,item name 358
359,218,item 359,item name 359
360,,item 360,item name 360
361,69,item 361,item name 361
362,,item 362,item name 362
363,,item 363,item name 363
364,163,item 364,item name 364
365,,item 365,item name 365
366,205,item 366,item name 366
367,,item 367,item name 367
368,,item 368,item name 368
369,90,item 369,item name 369
370,34,item 370,item name 370
371,244,item 371,item name 371
372,,item 372,item name 372
373,,item 373,item name 373
374,,item 374,item name 374
375,332,item 375,item name 375
376,,item 376,item name 376
377,,item 377,item name 377
378,190,item 378,item name 378
379,26,item 379,item name 379
380,,item 380,item name 380
381,285,item 381,item name 381
382,251,item 382,item name 382
383,76,item 383,item name 383
384,,item 384,item name 384
385,310,item 385,item name 385
386,,item 386,item name 386
387,,item 387,item name 387
388,,item 388,item name 388
389,,item 389,item name 389
390,318,item 390,item name 390
391,57,item 391,item name 391
392,362,item 392,item name 392
393,257,item 393,item name 393
394,296,item 394,item name 394
395,,item 395,item name 395
396,18,item 396,item name 396
397,,item 397,item name 397
398,34,item 398,item name 398
399,,item 399,item name 399
400,161,item 400,item name 400
401,,item 401,item name 401
402,,item 402,item name 402
403,,item 403,item name 403
404,334,item 404,item name 404
405,,item 405,item name 405
406,285,item 406,item name 406
407,392,item 407,item name 407
408,18,item 408,item name 408
409,177,item 409,item name 409
410,188,item 410,item name 410
411,88,item 411,item name 411
412,113,item 412,item name 412
413,,item 413,item name 413
414,205,item 414,item name 414
415,25,item 415,item name 415
416,19,item 416,item name 416
417,408,item 417,item name 417
418,111,item 418,item name 418
419,365,item 419,item name 419
420,,item 420,item name 420
421,,item 421,item name 421
422,,item 422,item name 422
423,,item 423,item name 423
424,178,item 424,item name 424
425,269,item 425,item name 425
426,,item 426,item name 426
427,409,item 427,item name 427
428,62,item 428,item name 428
429,,item 429,item name 429
430,,item 430,item name 430
431,,item 431,item name 431
432,,item 432,item name 432
433,,item 433,item name 433
434,,item 434,item name 434
435,119,item 435,item name 435
436,,item 436,item name 436
437,97,item 437,item name 437
438,167,item 438,item name 438
439,,item 439,item name 439
440,,item 440,item name 440
441,,item 441,item name 441
442,393,item 442,item name 442
443,256,item 443,item name 443
444,329,item 444,item name 444
445,270,item 445,item name 445
446,286,item 446,item name 446
447,,item 447,item name 447
448,284,item 448,item name 448
449,,item 449,item name 449
450,325,item 450,item name 450
451,335,item 451,item name 451
452,,item 452,item name 452
453,302,item 453,item name 453
454,291,item 454,item name 454
455,309,item 455,item name 455
456,,item 456,item name 456
457,,item 457,item name 457
458,,item 458,item name 458
459,,item 459,item name 459
460,425,item 460,item name 460
461,302,item 461,item name 461
462,,item 462,item name 462
463,,item 463,item name 463
464,254,item 464,item name 464
465,,item 465,item name 465
466,,item 466,item name 466
467,,item 467,item name 467
468,,item 468,item name 468
469,256,item 469,item name 469
470,305,item 470,item name 470
471,321,item 471,item name 471
472,,item 472,item name 472
473,,item 473,item name 473
474,369,item 474,item name 474
475,,item 475,item name 475
476,,item 476,item name 476
477,,item 477,item name 477
478,,item 478,item name 478
479,165,item 479,item name 479
480,,item 480,item name 480
481,462,item 481,item name 481
482,25,item 482,item name 482
483,,item 483,item name 483
484,39,item 484,item name 484
485,15,item 485,item name 485
486,,item 486,item name 486
487,,item 487,item name 487
488,,item 488,item name 488
489,415,item 489,item name 489
490,436,item 490,item name 490
491,95,item 491,item name 491
492,466,item 492,item name 492
493,,item 493,item name 493
494,78,item 494,item name 494
495,,item 495,item name 495
496,,item 496,item name 496
497,,item 497,item name 497
498,,item 498,item name 498
499,402,item 499,item name 499
500,188,item 500,item name 500
501,,item 501,item name 501
502,,item 502,item name 502
503,,item 503,item name 503
504,,item 504,item name 504
505,492,item 505,item name 505
506,5,item 506,item name 506
507,342,item 507,item name 507
508,,item 508,item name 508
509,365,item 509,item name 509
510,186,item 510,item name 510
511,,item 511,item name 511
512,,item 512,item name 512
513,,item 513,item name 513
514,,item 514,item name 514
515,226,item 515,item name 515
516,322,item 516,item name 516
517,10,item 517,item name 517
518,,item 518,item name 518
519,,item 519,item name 519
520,493,item 520,item name 520
521,,item 521,item name 521
522,443,item 522,item name 522
523,,item 523,item name 523
524,,item 524,item name 524
525,,item 525,item name 525
526,122,item 526,item name 526
527,,item 527,item name 527
528,496,item 528,item name 528
529,,item 529,item name 529
530,,item 530,item name 530
531,463,item 531,item name 531
532,,item 532,item name 532
533,,item 533,item name 533
534,254,item 534,item name 534
535,,item 535,item name 535
536,,item 536,item name 536
537,410,item 537,item name 537
538,510,item 538,item name 538
539,487,item 539,item name 539
540,28,item 540,item name 540
541,,item 541,item name 541
542,104,item 542,item name 542
543,404,item 543,item name 543
544,,item 544,item name 544
545,,item 545,item name 545
546,,item 546,item name 546
547,15,item 547,item name 547
548,531,item 548,item name 548
549,,item 549,item name 549
550,,item 550,item name 550
551,,item 551,item name 551
552,,item 552,item name 552
553,,item 553,item name 553
554,,item 554,item name 554
555,,item 555,item name 555
556,98,item 556,item name 556
557,20,item 557,item name 557
558,,item 558,item name 558
559,256,item 559,item name 559
560,333,item 560,item name 560
561,,item 561,item name 561
562,3,item 562,item name 562
563,,item 563,item name 563
564,,item 564,item name 564
565,,item 565,item name 565
566,,item 566,item name 566
567,,item 567,item name 567
568,17,item 568,item name 568
569,529,item 569,item name 569
570,,item 570,item name 570
571,69,item 571,item name 571
572,,item 572,item name 572
573,326,item 573,item name 573
574,,item 574,item name 574
575,281,item 575,item name 575
576,,item 576,item name 576
577,188,item 577,item name 577
578,22,item 578,item name 578
579,76,item 579,item name 579
580,,item 580,item name 580
581,,item 581,item name 581
582,,item 582,item name 582
583,211,item 583,item name 583
584,556,item 584,item name 584
585,577,item 585,item name 585
586,298,item 586,item name 586
587,558,item 587,item name 587
588,,item 588,item name 588
589,,item 589,item name 589
590,542,item 590,item name 590
591,,item 591,item name 591
592,315,item 592,item name 592
593,,item 593,item name 593
594,,item 594,item name 594
595,,item 595,item name 595
596,228,item 596,item name 596
597,,item 597,item name 597
598,437,item 598,item name 598
599,348,item 599,item name 599
600,,item 600,item name 600
601,,item 601,item name 601
602,,item 602,item name 602
603,120,item 603,item name 603
604,332,item 604,item name 604
605,14,item 605,item name 605
606,,item 606,item name 606
607,,item 607,item name 607
608,34,item 608,item name 608
609,,item 609,item name 609
610,,item 610,item name 610
611,,item 611,item name 611
612,211,item 612,item name 612
613,,item 613,item name 613
614,48,item 614,item name 614
615,,item 615,item name 615
616,,item 616,item name 616
617,61,item 617,item name 617
618,527,item 618,item name 618
619,160,item 619,item name 619
620,,item 620,item name 620
621,,item 621,item name 621
622,,item 622,item name 622
623,559,item 623,item name 623
624,209,item 624,item name 624
625,,item 625,item name 625
626,411,item 626,item name 626
627,,item 627,item name 627
628,48,item 628,item name 628
629,,item 629,item name 629
630,,item 630,item name 630
631,,item 631,item name 631
632,430,item 632,item name 632
633,122,item 633,item name 633
634,,item 634,item name 634
635,608,item 635,item name 635
636,591,item 636,item name 636
637,476,item 637,item name 637
638,387,item 638,item name 638
639,,item 639,item name 639
640,,item 640,item name 640
641,,item 641,item name 641
642,,item 642,item name 642
643,,item 643,item name 643
644,406,item 644,item name 644
645,,item 645,item name 645
646,284,item 646,item name 646
647,,item 647,item name 647
648,424,item 648,item name 648
649,127,item 649,item name 649
650,281,item 650,item name 650
651,,item 651,item name 651
652,629,item 652,item name 652
653,,item 653,item name 653
654,48,item 654,item name 654
655,42,item 655,item name 655
656,,item 656,item name 656
657,424,item 657,item name 657
658,,item 658,item name 658
659,,item 659,item name 659
660,260,item 660,item name 660
661,,item 661,item name 661
662,,item 662,item name 662
663,,item 663,item name 663
664,,item 664,item name 664
665,,item 665,item name 665
666,,item 666,item name 666
667,,item 667,item name 667
668,,item 668,item name 668
669,,item 669,item name 669
670,29,item 670,item name 670
671,291,item 671,item name 671
672,106,item 672,item name 672
673,,item 673,item name 673
674,,item 674,item name 674
675,88,item 675,item name 675
676,180,item 676,item name 676
677,,item 677,item name 677
678,11,item 678,item name 678
679,535,item 679,item name 679
680,,item 680,item name 680
681,,item 681,item name 681
682,,item 682,item name 682
683,460,item 683,item name 683
684,40,item 684,item name 684
685,,item 685,item name 685
686,560,item 686,item name 686
687,,item 687,item name 687
688,1,item 688,item name 688
689,283,item 689,item name 689
690,634,item 690,item name 690
691,534,item 691,item name 691
692,,item 692,item name 692
693,614,item 693,item name 693
694,,item 694,item name 694
695,641,item 695,item name 695
696,331,item 696,item name 696
697,547,item 697,item name 697
698,,item 698,item name 698
699,,item 699,item name 699
700,,item 700,item name 700
701,427,item 701,item name 701
702,,item 702,item name 702
703,583,item 703,item name 703
704,,item 704,item name 704
705,,item 705,item name 705
706,,item 706,item name 706
707,100,item 707,item name 707
708,301,item 708,item name 708
709,369,item 709,item name 709
710,336,item 710,item name 710
711,,item 711,item name 711
712,230,item 712,item name 712
713,,item 713,item name 713
714,,item 714,item name 714
715,632,item 715,item name 715
716,,item 716,item name 716
717,456,item 717,item name 717
718,,item 718,item name 718
719,117,item 719,item name 719
720,,item 720,item name 720
721,257,item 721,item name 721
722,,item 722,item name 722
723,503,item 723,item name 723
724,319,item 724,item name 724
725,,item 725,item name 725
726,,item 726,item name 726
727,242,item 727,item name 727
728,,item 728,item name 728
729,,item 729,item name 729
730,,item 730,item name 730
731,,item 731,item name 731
732,,item 732,item name 732
733,708,item 733,item name 733
734,296,item 734,item name 734
735,372,item 735,item name 735
736,,item 736,item name 736
737,,item 737,item name 737
738,653,item 738,item name 738
739,,item 739,item name 739
740,,item 740,item name 740
741,99,item 741,item name 741
742,383,item 742,item name 742
743,45,item 743,item name 743
744,329,item 744,item name 744
745,503,item 745,item name 745
746,,item 746,item name 746
747,,item 747,item name 747
748,,item 748,item name 748
749,,item 749,item name 749
750,,item 750,item name 750
751,445,item 751,item name 751
752,,item 752,item name 752
753,226,item 753,item name 753
754,681,item 754,item name 754
755,488,item 755,item name 755
756,,item 756,item name 756
757,736,item 757,item name 757
758,694,item 758,item name 758
759,,item 759,item name 759
760,,item 760,item name 760
761,,item 761,item name 761
762,245,item 762,item name 762
763,409,item 763,item name 763
764,,item 764,item name 764
765,658,item 765,item name 765
766,,item 766,item name 766
767,,item 767,item name 767
768,583,item 768,item name 768
769,,item 769,item name 769
770,,item 770,item name 770
771,717,item 771,item name 771
772,323,item 772,item name 772
773,697,item 773,item name 773
774,417,item 774,item name 774
775,720,item 775,item name 775
776,,item 776,item name 776
777,491,item 777,item name 777
778,,item 778,item name 778
779,567,item 779,item name 779
780,,item 780,item name 780
781,,item 781,item name 781
782,500,item 782,item name 782
783,,item 783,item name 783
784,,item 784,item name 784
785,,item 785,item name 785
786,110,item 786,item name 786
787,,item 787,item name 787
788,51,item 788,item name 788
789,283,item 789,item name 789
790,259,item 790,item name 790
791,,item 791,item name 791
792,,item 792,item name 792
793,278,item 793,item name 793
794,108,item 794,item name 794
795,,item 795,item name 795
796,47,item 796,item name 796
797,,item 797,item name 797
798,539,item 798,item name 798
799,204,item 799,item name 799
800,113,item 800,item name 800
801,,item 801,item name 801
802,,item 802,item name 802
803,,item 803,item name 803
804,,item 804,item name 804
805,688,item 805,item name 805
806,,item 806,item name 806
807,731,item 807,item name 807
808,328,item 808,item name 808
809,,item 809,item name 809
810,,item 810,item name 810
811,,item 811,item name 811
812,384,item 812,item name 812
813,193,item 813,item name 813
814,751,item 814,item name 814
815,,item 815,item name 815
816,,item 816,item name 816
817,692,item 817,item name 817
818,441,item 818,item name 818
819,166,item 819,item name 819
820,,item 820,item name 820
821,,item 821,item name 821
822,789,item 822,item name 822
823,,item 823,item name 823
824,394,item 824,item name 824
825,816,item 825,item name 825
826,,item 826,item name 826
827,,item 827,item name 827
828,424,item 828,item name 828
829,336,item 829,item name 829
830,382,item 830,item name 830
831,,item 831,item name 831
832,,item 832,item name 832
833,761,item 833,item name 833
834,188,item 834,item name 834
835,244,item 835,item name 835
836,659,item 836,item name 836
837,,item 837,item name 837
838,,item 838,item name 838
839,,item 839,item name 839
840,549,item 840,item name 840
841,475,item 841,item name 841
842,413,item 842,item name 842
843,560,item 843,item name 843
844,,item 844,item name 844
845,,item 845,item name 845
846,249,item 846,item name 846
847,,item 847,item name 847
848,749,item 848,item name 848
849,,item 849,item name 849
850,,item 850,item name 850
851,,item 851,item name 851
852,,item 852,item name 852
853,56,item 853,item name 853
854,,item 854,item name 854
855,746,item 855,item name 855
856,,item 856,item name 856
857,,item 857,item name 857
858,,item 858,item name 858
859,205,item 859,item name 859
860,42,item 860,item name 860
861,,item 861,item name 861
862,77,item 862,item name 862
863,815,item 863,item name 863
864,610,item 864,item name 864
865,555,item 865,item name 865
866,345,item 866,item name 866
867,,item 867,item name 867
868,,item 868,item name 868
869,,item 869,item name 869
870,842,item 870,item name 870
871,,item 871,item name 871
872,,item 872,item name 872
873,127,item 873,item name 873
874,760,item 874,item name 874
875,,item 875,item name 875
876,,item 876,item name 876
877,,item 877,item name 877
878,,item 878,item name 878
879,327,item 879,item name 879
880,547,item 880,item name 880
881,133,item 881,item name 881
882,271,item 882,item name 882
883,86,item 883,item name 883
884,414,item 884,item name 884
885,14,item 885,item name 885
886,311,item 886,item name 886
887,,item 887,item name 887
888,670,item 888,item name 888
889,459,item 889,item name 889
890,590,item 890,item name 890
891,546,item 891,item name 891
892,371,item 892,item name 892
893,779,item 893,item name 893
894,872,item 894,item name 894
895,465,item 895,item name 895
896,,item 896,item name 896
897,601,item 897,item name 897
898,,item 898,item name 898
899,441,item 899,item name 899
900,377,item 900,item name 900
901,616,item 901,item name 901
902,485,item 902,item name 902
903,,item 903,item name 903
904,,item 904,item name 904
905,,item 905,item name 905
906,845,item 906,item name 906
907,,item 907,item name 907
908,575,item 908,item name 908
909,611,item 909,item name 909
910,3,item 910,item name 910
911,509,item 911,item name 911
912,,item 912,item name 912
913,798,item 913,item name 913
914,,item 914,item name 914
915,38,item 915,item name 915
916,170,item 916,item name 916
917,,item 917,item name 917
918,512,item 918,item name 918
919,258,item 919,item name 919
920,,item 920,item name 920
921,,item 921,item name 921
922,,item 922,item name 922
923,,item 923,item name 923
924,,item 924,item name 924
925,698,item 925,item name 925
926,,item 926,item name 926
927,,item 927,item name 927
928,883,item 928,item name 928
929,561,item 929,item name 929
930,61,item 930,item name 930
931,302,item 931,item name 931
932,610,item 932,item name 932
933,462,item 933,item name 933
934,278,item 934,item name 934
935,,item 935,item name 935
936,,item 936,item name 936
937,881,item 937,item name 937
938,,item 938,item name 938
939,,item 939,item name 939
940,235,item 940,item name 940
941,,item 941,item name 941
942,,item 942,item name 942
943,,item 943,item name 943
944,,item 944,item name 944
945,197,item 945,item name 945
946,,item 946,item name 946
947,,item 947,item name 947
948,683,item 948,item name 948
949,673,item 949,item name 949
950,697,item 950,item name 950
951,571,item 951,item name 951
952,335,item 952,item name 952
953,337,item 953,item name 953
954,362,item 954,item name 954
955,817,item 955,item name 955
956,935,item 956,item name 956
957,,item 957,item name 957
958,,item 958,item name 958
959,165,item 959,item name 959
960,786,item 960,item name 960
961,449,item 961,item name 961
962,,item 962,item name 962
963,206,item 963,item name 963
964,512,item 964,item name 964
965,,item 965,item name 965
966,,item 966,item name 966
967,375,item 967,item name 967
968,74,item 968,item name 968
969,939,item 969,item name 969
970,169,item 970,item name 970
971,,item 971,item name 971
972,,item 972,item name 972
973,428,item 973,item name 973
974,840,item 974,item name 974
975,,item 975,item name 975
976,24,item 976,item name 976
977,,item 977,item name 977
978,508,item 978,item name 978
979,,item 979,item name 979
980,,item 980,item name 980
981,,item 981,item name 981
982,362,item 982,item name 982
983,,item 983,item name 983
984,,item 984,item name 984
985,322,item 985,item name 985
986,,item 986,item name 986
987,498,item 987,item name 987
988,649,item 988,item name 988
989,924,item 989,item name 989
990,,item 990,item name 990
991,758,item 991,item name 991
992,,item 992,item name 992
993,,item 993,item name 993
994,,item 994,item name 994
995,601,item 995,item name 995
996,,item 996,item name 996
997,397,item 997,item name 997
998,603,item 998,item name 998
999,910,item 999,item name 999
1000,,item 1000,item name 1000
1001,,item 1001,item name 1001
1002,57,item 1002,item name 1002
1003,709,item 1003,item name 1003
1004,,item 1004,item name 1004
1005,,item 1005,item name 1005
1006,,item 1006,item name 1006
1007,,item 1007,item name 1007
1008,933,item 1008,item name 1008
1009,334,item 1009,item name 1009
1010,,item 1010,item name 1010
1011,,item 1011,item name 1011
1012,719,item 1012,item name 1012
1013,,item 1013,item name 1013
1014,428,item 1014,item name 1014
1015,206,item 1015,item name 1015
1016,,item 1016,item name 1016
1017,,item 1017,item name 1017
1018,872,item 1018,item name 1018
1019,1008,item 1019,item name 1019
1020,,item 1020,item name 1020
1021,,item 1021,item name 1021
1022,131,item 1022,item name 1022
1023,,item 1023,item name 1023
1024,,item 1024,item name 1024
1025,306,item 1025,item name 1025
1026,1022,item 1026,item name 1026
1027,,item 1027,item name 1027
1028,302,item 1028,item name 1028
1029,622,item 1029,item name 1029
1030,252,item 1030,item name 1030
1031,648,item 1031,item name 1031
1032,,item 1032,item name 1032
1033,,item 1033,item name 1033
1034,317,item 1034,item name 1034
1035,785,item 1035,item name 1035
1036,,item 1036,item name 1036
1037,,item 1037,item name 1037
1038,672,item 1038,item name 1038
1039,,item 1039,item name 1039
1040,285,item 1040,item name 1040
1041,,item 1041,item name 1041
1042,234,item 1042,item name 1042
1043,,item 1043,item name 1043
1044,27,item 1044,item name 1044
1045,,item 1045,item name 1045
1046,,item 1046,item name 1046
1047,1013,item 1047,item name 1047
1048,,item 1048,item name 1048
1049,27,item 1049,item name 1049
1050,,item 1050,item name 1050
1051,512,item 1051,item name 1051
1052,774,item 1052,item name 1052
1053,166,item 1053,item name 1053
1054,,item 1054,item name 1054
1055,210,item 1055,item name 1055
1056,5,item 1056,item name 1056
1057,985,item 1057,item name 1057
1058,,item 1058,item name 1058
1059,1022,item 1059,item name 1059
1060,157,item 1060,item name 1060
1061,872,item 1061,item name 1061
1062,,item 1062,item name 1062
1063,,item 1063,item name 1063
1064,1002,item 1064,item name 1064
1065,,item 1065,item name 1065
1066,,item 1066,item name 1066
1067,485,item 1067,item name 1067
1068,62,item 1068,item name 1068
1069,,item 1069,item name 1069
1070,,item 1070,item name 1070
1071,222,item 1071,item name 1071
1072,,item 1072,item name 1072
1073,132,item 1073,item name 1073
1074,,item 1074,item name 1074
1075,,item 1075,item name 1075
1076,,item 1076,item name 1076
1077,484,item 1077,item name 1077
1078,1004,item 1078,item name 1078
1079,,item 1079,item name 1079
1080,,item 1080,item name 1080
1081,761,item 1081,item name 1081
1082,813,item 1082,item name 1082
1083,568,item 1083,item name 1083
1084,126,item 1084,item name 1084
1085,88,item 1085,item name 1085
1086,950,item 1086,item name 1086
1087,,item 1087,item name 1087
1088,333,item 1088,item name 1088
1089,835,item 1089,item name 1089
1090,476,item 1090,item name 1090
1091,,item 1091,item name 1091
1092,242,item 1092,item name 1092
1093,156,item 1093,item name 1093
